State,CanProv,PortCode,Port,TradeValue
Utah,Nova Scotia,70XX,Low Value n.e.c.,6959.0
Utah,Nunavut,3303,Salt Lake City,5599.0
Utah,Nunavut,3310,Sweetgrass,10084.0
Utah,Ontario,0101,Portland,350244.0
Utah,Ontario,0102,Bangor,499000.0
Utah,Ontario,0103,Eastport,3767.0
Utah,Ontario,0104,Jackman,16255.0
Utah,Ontario,0106,Houlton,932079.0
Utah,Ontario,0109,Madawaska,27088.0
Utah,Ontario,0115,Calais,4129898.0
Utah,Ontario,0118,Limestone,16546.0
Utah,Ontario,0127,Bridgewater,2877.0
Utah,Ontario,01XX,Portland Customs District n.e.c.,39302.0
Utah,Ontario,0203,Richford,144094.0
Utah,Ontario,0206,Beecher Falls,13663.0
Utah,Ontario,0207,Burlington,64102.0
Utah,Ontario,0209,Derby Line,721295.0
Utah,Ontario,0211,Norton,103130.0
Utah,Ontario,0212,Highgate Springs/Alburg,2402850.0
Utah,Ontario,02XX,St. Albans Customs District n.e.c.,54123.0
Utah,Ontario,0417,Logan Airport,282354.0
Utah,Ontario,04XX,Boston Customs District n.e.c.,190361.0
Utah,Ontario,05XX,Providence Customs District n.e.c.,1541.0
Utah,Ontario,0701,Ogdensburg,57095607.0
Utah,Ontario,0704,Massena,2596978.0
Utah,Ontario,0706,Cape Vincent,11357.0
Utah,Ontario,0708,Alexandria Bay,1043446133.0
Utah,Ontario,0712,Champlain-Rouses Point,104462907.0
Utah,Ontario,0715,Trout River,110857.0
Utah,Ontario,07XX,Ogdensburg Customs District n.e.c.,2969173.0
Utah,Ontario,0901,Buffalo-Niagara Falls,4029172748.0
Utah,Ontario,0904,Oswego,43398.0
Utah,Ontario,0906,Syracuse,8778.0
Utah,Ontario,0907,Utica,17858.0
Utah,Ontario,09XX,Buffalo Customs District n.e.c.,69203288.0
Utah,Ontario,1003,Newark,3780449.0
Utah,Ontario,1012,John F Kennedy Intl Airport,4531792255.0
Utah,Ontario,10XX,New York City Customs District n.e.c.,133220079.0
Utah,Ontario,11XX,Philadelphia Customs District n.e.c.,385396.0
Utah,Ontario,1303,Baltimore,2958058.0
Utah,Ontario,13XX,Baltimore Customs District n.e.c.,117729.0
Utah,Ontario,14XX,Norfolk Customs District n.e.c.,48933.0
Utah,Ontario,15XX,Wilmington Customs District n.e.c.,4370000.0
Utah,Ontario,1603,Greenville-Spartanbrg,2100.0
Utah,Ontario,16XX,Charleston Customs District n.e.c.,29623936.0
Utah,Ontario,1704,Atlanta,892249.0
Utah,Ontario,17XX,Savannah Customs District n.e.c.,7348359.0
Utah,Ontario,18XX,Tampa Customs District n.e.c.,483238.0
Utah,Ontario,19XX,Mobile Customs District n.e.c.,19846.0
Utah,Ontario,2006,Memphis,1520739.0
Utah,Ontario,20XX,New Orleans Customs District n.e.c.,742449638.0
Utah,Ontario,23XX,Laredo Customs District n.e.c.,14556141.0
Utah,Ontario,2402,El Paso,6938.0
Utah,Ontario,24XX,El Paso Customs District n.e.c.,225842.0
Utah,Ontario,25XX,San Diego Customs District n.e.c.,228917.0
Utah,Ontario,2609,Tucson,12078.0
Utah,Ontario,26XX,Nogales Customs District n.e.c.,33409319.0
Utah,Ontario,2704,Los Angeles,5284053.0
Utah,Ontario,2720,Los Angeles Intl Airport,440338.0
Utah,Ontario,27XX,Los Angeles Customs District n.e.c.,80966600.0
Utah,Ontario,2801,San Francisco Intl Arpt,8138082.0
Utah,Ontario,28XX,San Francisco Customs District n.e.c.,8874180.0
Utah,Ontario,29XX,Columbia-Snake Customs District n.e.c.,11933759.0
Utah,Ontario,3001,Seattle,3669064.0
Utah,Ontario,3002,Tacoma,355282.0
Utah,Ontario,3003,Aberdeen-Hoquiam,41519988.0
Utah,Ontario,3004,Blaine,257281500.0
Utah,Ontario,3005,Bellingham,786460.0
Utah,Ontario,3007,Port Angeles,14000.0
Utah,Ontario,3008,Port Townsend,25855.0
Utah,Ontario,3009,Sumas,39701632.0
Utah,Ontario,3010,Anacortes,66019.0
Utah,Ontario,3011,Nighthawk,24632.0
Utah,Ontario,3012,Danville,28259.0
Utah,Ontario,3014,Friday Harbor,11948.0
Utah,Ontario,3016,Laurier,75794.0
Utah,Ontario,3019,Oroville,74191582.0
Utah,Ontario,3020,Frontier,13596.0
Utah,Ontario,3022,Spokane,23854.0
Utah,Ontario,3023,Lynden,69215.0
Utah,Ontario,3025,Metaline Falls,27654.0
Utah,Ontario,3029,Seattle-Tacoma Intl Arpt,9873080.0
Utah,Ontario,30XX,Seattle Customs District n.e.c.,2338255.0
Utah,Ontario,3102,Ketchikan,3879.0
Utah,Ontario,3104,Alcan,1310122.0
Utah,Ontario,3106,Dalton Cache,80459.0
Utah,Ontario,3126,Anchorage,606269.0
Utah,Ontario,31XX,Anchorage Customs District n.e.c.,67332.0
Utah,Ontario,32XX,Honolulu Customs District n.e.c.,335046.0
Utah,Ontario,3301,Raymond,48730287.0
Utah,Ontario,3302,Eastport,53231940.0
Utah,Ontario,3303,Salt Lake City,249999088.0
Utah,Ontario,3304,Great Falls,50123437.0
Utah,Ontario,3306,Turner,16698.0
Utah,Ontario,3307,Denver,6195171.0
Utah,Ontario,3310,Sweetgrass,4287809673.0
Utah,Ontario,3316,Piegan,2154144.0
Utah,Ontario,3318,Roosville,2035099.0
Utah,Ontario,3322,Del Bonita,21204805.0
Utah,Ontario,3323,Wildhorse,145254.0
Utah,Ontario,33XX,Great Falls Customs District n.e.c.,717690956.0
Utah,Ontario,3401,Pembina,399196089.0
Utah,Ontario,3403,Portal,80272354.0
Utah,Ontario,3404,Neche,110434.0
Utah,Ontario,3406,Northgate,169133.0
Utah,Ontario,3408,Hannah,226535.0
Utah,Ontario,3410,Ambrose,4987.0
Utah,Ontario,3411,Fargo,402249.0
Utah,Ontario,3422,Dunseith,6416435.0
Utah,Ontario,3424,Baudette,2059006.0
Utah,Ontario,3426,Roseau,10562.0
Utah,Ontario,3430,Lancaster,42903.0
Utah,Ontario,3481,Hector Intl Airport,70000.0
Utah,Ontario,34XX,Pembina Customs District n.e.c.,688113.0
Utah,Ontario,3501,Minneapolis-St. Paul,4536217.0
Utah,Ontario,35XX,Minneapolis Customs District n.e.c.,98021.0
Utah,Ontario,3604,International Falls-Ranier,69187237.0
Utah,Ontario,3613,Grand Portage,100502575.0
Utah,Ontario,36XX,Duluth Customs District n.e.c.,218158.0
Utah,Ontario,3701,Milwaukee,58195.0
Utah,Ontario,3801,Detroit,6447626920.0
Utah,Ontario,3802,Port Huron,7439571851.0
Utah,Ontario,3803,Sault Ste. Marie,496018918.0
Utah,Ontario,3804,Saginaw/Bay City,219972.0
Utah,Ontario,3805,Battle Creek,72516.0
Utah,Ontario,3806,Grand Rapids,21750000.0
Utah,Ontario,3807,Detroit Metro Airport,11754360.0
Utah,Ontario,3808,Escanaba,39333.0
Utah,Ontario,3809,Marquette,50839.0
Utah,Ontario,3819,Detour,457070.0
Utah,Ontario,3820,Mackinac Island,27704.0
Utah,Ontario,38XX,Detroit Customs District n.e.c.,241080888.0
Utah,Ontario,3901,Chicago,215172.0
Utah,Ontario,39XX,Chicago Customs District n.e.c.,12277843.0
Utah,Ontario,4101,Cleveland,375050750.0
Utah,Ontario,4102,Cincinnati,33760909.0
Utah,Ontario,4103,Columbus,2904352.0
Utah,Ontario,4104,Dayton,1681883.0
Utah,Ontario,4105,Toledo-Sandusky,8656012.0
Utah,Ontario,4110,Indianapolis,172610.0
Utah,Ontario,4115,Louisville,38564847.0
Utah,Ontario,41XX,Cleveland Customs District n.e.c.,63223265.0
Utah,Ontario,4504,Wichita,2780308.0
Utah,Ontario,45XX,St Louis Customs District n.e.c.,17022723.0
Utah,Ontario,49XX,San Juan Customs District n.e.c.,22822.0
Utah,Ontario,5201,Miami,9851.0
Utah,Ontario,52XX,Miami Customs District n.e.c.,2745864.0
Utah,Ontario,5301,Houston,1698560.0
Utah,Ontario,53XX,Houston-Galveston Customs District n.e.c.,172229.0
Utah,Ontario,54XX,Washington Customs District n.e.c.,604832.0
Utah,Ontario,55XX,Dallas/Ft. Worth Customs District n.e.c.,716516.0
Utah,Ontario,60XX,Unknown District n.e.c.,117000.0
Utah,Ontario,70XX,Low Value n.e.c.,18210062.0
Utah,Ontario,80XX,Unknown District n.e.c.,77620.0
Utah,Prince Edward Island,0106,Houlton,187548.0
Utah,Prince Edward Island,0115,Calais,769238.0
Utah,Prince Edward Island,0708,Alexandria Bay,3945.0
Utah,Prince Edward Island,0712,Champlain-Rouses Point,441170.0
Utah,Prince Edward Island,07XX,Ogdensburg Customs District n.e.c.,8247.0
Utah,Prince Edward Island,0901,Buffalo-Niagara Falls,106065.0
Utah,Prince Edward Island,2006,Memphis,16503.0
Utah,Prince Edward Island,20XX,New Orleans Customs District n.e.c.,10152913.0
Utah,Prince Edward Island,26XX,Nogales Customs District n.e.c.,279471.0
Utah,Prince Edward Island,3004,Blaine,119675.0
Utah,Prince Edward Island,3301,Raymond,14940.0
Utah,Prince Edward Island,3303,Salt Lake City,1561486.0
Utah,Prince Edward Island,3310,Sweetgrass,111512.0
Utah,Prince Edward Island,33XX,Great Falls Customs District n.e.c.,11860.0
Utah,Prince Edward Island,3401,Pembina,10756.0
Utah,Prince Edward Island,3403,Portal,68813.0
Utah,Prince Edward Island,3801,Detroit,12156543.0
Utah,Prince Edward Island,3802,Port Huron,6457744.0
Utah,Prince Edward Island,3803,Sault Ste. Marie,206726.0
Utah,Prince Edward Island,4101,Cleveland,121532.0
Utah,Prince Edward Island,41XX,Cleveland Customs District n.e.c.,152528.0
Utah,Prince Edward Island,70XX,Low Value n.e.c.,4551.0
Utah,Quebec,0101,Portland,71455.0
Utah,Quebec,0102,Bangor,144838976.0
Utah,Quebec,0104,Jackman,2029765.0
Utah,Quebec,0106,Houlton,11594.0
Utah,Quebec,0109,Madawaska,4123.0
Utah,Quebec,0115,Calais,1092232.0
Utah,Quebec,01XX,Portland Customs District n.e.c.,375394.0
Utah,Quebec,0201,St. Albans,42588.0
Utah,Quebec,0203,Richford,78221.0
Utah,Quebec,0206,Beecher Falls,435685.0
Utah,Quebec,0207,Burlington,410828005.0
Utah,Quebec,0209,Derby Line,26688012.0
Utah,Quebec,0211,Norton,2526223.0
Utah,Quebec,0212,Highgate Springs/Alburg,22812757.0
Utah,Quebec,02XX,St. Albans Customs District n.e.c.,1117324.0
Utah,Quebec,0417,Logan Airport,1748735.0
Utah,Quebec,04XX,Boston Customs District n.e.c.,78515950.0
Utah,Quebec,05XX,Providence Customs District n.e.c.,4809.0
Utah,Quebec,0701,Ogdensburg,4099351.0
Utah,Quebec,0704,Massena,188328.0
Utah,Quebec,0708,Alexandria Bay,113766237.0
Utah,Quebec,0712,Champlain-Rouses Point,1311584628.0
Utah,Quebec,0715,Trout River,15767163.0
Utah,Quebec,07XX,Ogdensburg Customs District n.e.c.,85609180.0
Utah,Quebec,0901,Buffalo-Niagara Falls,209217125.0
Utah,Quebec,0903,Rochester,6087.0
Utah,Quebec,09XX,Buffalo Customs District n.e.c.,13504802.0
Utah,Quebec,1003,Newark,160155.0
Utah,Quebec,1012,John F Kennedy Intl Airport,5149199.0
Utah,Quebec,10XX,New York City Customs District n.e.c.,7301174.0
Utah,Quebec,11XX,Philadelphia Customs District n.e.c.,59480503.0
Utah,Quebec,1303,Baltimore,186237.0
Utah,Quebec,13XX,Baltimore Customs District n.e.c.,8900.0
Utah,Quebec,14XX,Norfolk Customs District n.e.c.,26995.0
Utah,Quebec,15XX,Wilmington Customs District n.e.c.,59969315.0
Utah,Quebec,16XX,Charleston Customs District n.e.c.,3006577.0
Utah,Quebec,1704,Atlanta,122236.0
Utah,Quebec,17XX,Savannah Customs District n.e.c.,10170026.0
Utah,Quebec,18XX,Tampa Customs District n.e.c.,43729.0
Utah,Quebec,2006,Memphis,6934460.0
Utah,Quebec,20XX,New Orleans Customs District n.e.c.,828837228.0
Utah,Quebec,23XX,Laredo Customs District n.e.c.,1743838.0
Utah,Quebec,24XX,El Paso Customs District n.e.c.,486405.0
Utah,Quebec,25XX,San Diego Customs District n.e.c.,228872.0
Utah,Quebec,26XX,Nogales Customs District n.e.c.,103794407.0
Utah,Quebec,2704,Los Angeles,77002.0
Utah,Quebec,2720,Los Angeles Intl Airport,19928.0
Utah,Quebec,27XX,Los Angeles Customs District n.e.c.,51761834.0
Utah,Quebec,2801,San Francisco Intl Arpt,397956.0
Utah,Quebec,28XX,San Francisco Customs District n.e.c.,700182.0
Utah,Quebec,29XX,Columbia-Snake Customs District n.e.c.,585700.0
Utah,Quebec,3001,Seattle,223460.0
Utah,Quebec,3003,Aberdeen-Hoquiam,24806.0
Utah,Quebec,3004,Blaine,12879483.0
Utah,Quebec,3005,Bellingham,550000.0
Utah,Quebec,3007,Port Angeles,8865.0
Utah,Quebec,3008,Port Townsend,52009.0
Utah,Quebec,3009,Sumas,7213255.0
Utah,Quebec,3015,Boundary,3630.0
Utah,Quebec,3019,Oroville,1623610.0
Utah,Quebec,3022,Spokane,33500000.0
Utah,Quebec,3023,Lynden,74810.0
Utah,Quebec,3029,Seattle-Tacoma Intl Arpt,128117.0
Utah,Quebec,30XX,Seattle Customs District n.e.c.,14614047.0
Utah,Quebec,3102,Ketchikan,29607.0
Utah,Quebec,3104,Alcan,46345.0
Utah,Quebec,3106,Dalton Cache,19608.0
Utah,Quebec,3126,Anchorage,22524179.0
Utah,Quebec,31XX,Anchorage Customs District n.e.c.,9524018.0
Utah,Quebec,3301,Raymond,2795025.0
Utah,Quebec,3302,Eastport,2917776.0
Utah,Quebec,3303,Salt Lake City,753776617.0
Utah,Quebec,3305,Butte,3696.0
Utah,Quebec,3307,Denver,27062802.0
Utah,Quebec,3310,Sweetgrass,17855978.0
Utah,Quebec,3318,Roosville,270407.0
Utah,Quebec,3323,Wildhorse,21866.0
Utah,Quebec,33XX,Great Falls Customs District n.e.c.,60593297.0
Utah,Quebec,3401,Pembina,8120072.0
Utah,Quebec,3403,Portal,664008.0
Utah,Quebec,3408,Hannah,9538.0
Utah,Quebec,3422,Dunseith,843814.0
Utah,Quebec,34XX,Pembina Customs District n.e.c.,2728525.0
Utah,Quebec,3501,Minneapolis-St. Paul,86227.0
Utah,Quebec,35XX,Minneapolis Customs District n.e.c.,42575409.0
Utah,Quebec,3604,International Falls-Ranier,34280040.0
Utah,Quebec,3613,Grand Portage,5415584.0
Utah,Quebec,36XX,Duluth Customs District n.e.c.,11073287.0
Utah,Quebec,3701,Milwaukee,9750000.0
Utah,Quebec,37XX,Milwaukee Customs District n.e.c.,9894.0
Utah,Quebec,3801,Detroit,1652659446.0
Utah,Quebec,3802,Port Huron,2269901576.0
Utah,Quebec,3803,Sault Ste. Marie,19672959.0
Utah,Quebec,3804,Saginaw/Bay City,37853.0
Utah,Quebec,3807,Detroit Metro Airport,5405920.0
Utah,Quebec,3819,Detour,18624.0
Utah,Quebec,38XX,Detroit Customs District n.e.c.,18168243.0
Utah,Quebec,3901,Chicago,104688.0
Utah,Quebec,39XX,Chicago Customs District n.e.c.,1094945.0
Utah,Quebec,4101,Cleveland,194523978.0
Utah,Quebec,4102,Cincinnati,4256711.0
Utah,Quebec,4103,Columbus,66637205.0
Utah,Quebec,4104,Dayton,588031.0
Utah,Quebec,4105,Toledo-Sandusky,5504742.0
Utah,Quebec,4110,Indianapolis,77783.0
Utah,Quebec,4115,Louisville,13576710.0
Utah,Quebec,41XX,Cleveland Customs District n.e.c.,36112131.0
Utah,Quebec,4504,Wichita,11028229.0
Utah,Quebec,45XX,St Louis Customs District n.e.c.,3191.0
Utah,Quebec,5201,Miami,2370.0
Utah,Quebec,52XX,Miami Customs District n.e.c.,35528263.0
Utah,Quebec,5301,Houston,539140.0
Utah,Quebec,53XX,Houston-Galveston Customs District n.e.c.,4403711.0
Utah,Quebec,54XX,Washington Customs District n.e.c.,690335.0
Utah,Quebec,55XX,Dallas/Ft. Worth Customs District n.e.c.,16280176.0
Utah,Quebec,70XX,Low Value n.e.c.,9424338.0
Utah,Quebec,80XX,Unknown District n.e.c.,18017.0
Utah,Saskatchewan,0103,Eastport,178254.0
Utah,Saskatchewan,0106,Houlton,148923.0
Utah,Saskatchewan,0203,Richford,24230.0
Utah,Saskatchewan,0212,Highgate Springs/Alburg,60956.0
Utah,Saskatchewan,0701,Ogdensburg,13406.0
Utah,Saskatchewan,0708,Alexandria Bay,145020.0
Utah,Saskatchewan,0712,Champlain-Rouses Point,366117.0
Utah,Saskatchewan,0901,Buffalo-Niagara Falls,2740764.0
Utah,Saskatchewan,09XX,Buffalo Customs District n.e.c.,9052.0
Utah,Saskatchewan,1012,John F Kennedy Intl Airport,7650.0
Utah,Saskatchewan,1303,Baltimore,402.0
Utah,Saskatchewan,20XX,New Orleans Customs District n.e.c.,3575327.0
Utah,Saskatchewan,24XX,El Paso Customs District n.e.c.,37000.0
Utah,Saskatchewan,27XX,Los Angeles Customs District n.e.c.,23591.0
Utah,Saskatchewan,3001,Seattle,208854.0
Utah,Saskatchewan,3004,Blaine,8911492.0
Utah,Saskatchewan,3009,Sumas,873475.0
Utah,Saskatchewan,3019,Oroville,1313405.0
Utah,Saskatchewan,3029,Seattle-Tacoma Intl Arpt,2139.0
Utah,Saskatchewan,3104,Alcan,34323.0
Utah,Saskatchewan,3301,Raymond,196939078.0
Utah,Saskatchewan,3302,Eastport,588131577.0
Utah,Saskatchewan,3303,Salt Lake City,371818.0
Utah,Saskatchewan,3304,Great Falls,391081.0
Utah,Saskatchewan,3306,Turner,66845.0
Utah,Saskatchewan,3309,Scoby,140282.0
Utah,Saskatchewan,3310,Sweetgrass,255092166.0
Utah,Saskatchewan,3312,Whitetail,2855.0
Utah,Saskatchewan,3316,Piegan,282787.0
Utah,Saskatchewan,3318,Roosville,476706.0
Utah,Saskatchewan,3319,Morgan,48108.0
Utah,Saskatchewan,3322,Del Bonita,240771.0
Utah,Saskatchewan,33XX,Great Falls Customs District n.e.c.,2899611.0
Utah,Saskatchewan,3401,Pembina,28201586.0
Utah,Saskatchewan,3403,Portal,277073537.0
Utah,Saskatchewan,3404,Neche,59837.0
Utah,Saskatchewan,3406,Northgate,5059088.0
Utah,Saskatchewan,3407,Walhalla,30998.0
Utah,Saskatchewan,3410,Ambrose,14326.0
Utah,Saskatchewan,3411,Fargo,9590.0
Utah,Saskatchewan,3417,Fortuna,60975.0
Utah,Saskatchewan,3420,Noonan,43652.0
Utah,Saskatchewan,3422,Dunseith,887364.0
Utah,Saskatchewan,3424,Baudette,532094.0
Utah,Saskatchewan,3426,Roseau,15200.0
Utah,Saskatchewan,34XX,Pembina Customs District n.e.c.,396966.0
Utah,Saskatchewan,3501,Minneapolis-St. Paul,276847.0
Utah,Saskatchewan,35XX,Minneapolis Customs District n.e.c.,18328.0
Utah,Saskatchewan,3604,International Falls-Ranier,345427427.0
Utah,Saskatchewan,3613,Grand Portage,15422.0
Utah,Saskatchewan,3801,Detroit,1575184.0
Utah,Saskatchewan,3802,Port Huron,2226230.0
Utah,Saskatchewan,3803,Sault Ste. Marie,29465.0
Utah,Saskatchewan,3807,Detroit Metro Airport,14000.0
Utah,Saskatchewan,39XX,Chicago Customs District n.e.c.,34516.0
Utah,Saskatchewan,4101,Cleveland,1200821.0
Utah,Saskatchewan,41XX,Cleveland Customs District n.e.c.,330610.0
Utah,Saskatchewan,70XX,Low Value n.e.c.,2085.0
Utah,Yukon Territory,20XX,New Orleans Customs District n.e.c.,185568.0
Utah,Yukon Territory,3004,Blaine,1491661.0
Utah,Yukon Territory,3009,Sumas,4740.0
Utah,Yukon Territory,3014,Friday Harbor,5943445.0
Utah,Yukon Territory,3104,Alcan,490295.0
Utah,Yukon Territory,3106,Dalton Cache,14168.0
Utah,Yukon Territory,3126,Anchorage,62464.0
Utah,Yukon Territory,3310,Sweetgrass,597178.0
Utah,Yukon Territory,3401,Pembina,64789.0
Utah,Yukon Territory,3403,Portal,215275.0
Vermont,Alberta,0101,Portland,106832.0
Vermont,Alberta,0104,Jackman,2235321.0
Vermont,Alberta,0105,Vanceboro,16779.0
Vermont,Alberta,0106,Houlton,510047.0
Vermont,Alberta,0108,Van Buren,365449.0
Vermont,Alberta,0115,Calais,135720.0
Vermont,Alberta,0201,St. Albans,19031.0
Vermont,Alberta,0203,Richford,21742297.0
Vermont,Alberta,0207,Burlington,21565.0
Vermont,Alberta,0209,Derby Line,622665442.0
Vermont,Alberta,0211,Norton,119071379.0
Vermont,Alberta,0212,Highgate Springs/Alburg,1537317579.0
Vermont,Alberta,02XX,St. Albans Customs District n.e.c.,21518.0
Vermont,Alberta,0417,Logan Airport,6443.0
Vermont,Alberta,0701,Ogdensburg,235533.0
Vermont,Alberta,0704,Massena,1657693.0
Vermont,Alberta,0708,Alexandria Bay,683344.0
Vermont,Alberta,0712,Champlain-Rouses Point,95792065.0
Vermont,Alberta,0715,Trout River,72001.0
Vermont,Alberta,07XX,Ogdensburg Customs District n.e.c.,44695.0
Vermont,Alberta,0901,Buffalo-Niagara Falls,11127853.0
Vermont,Alberta,09XX,Buffalo Customs District n.e.c.,116391.0
Vermont,Alberta,1003,Newark,7579.0
Vermont,Alberta,1012,John F Kennedy Intl Airport,351414.0
Vermont,Alberta,11XX,Philadelphia Customs District n.e.c.,94744.0
Vermont,Alberta,13XX,Baltimore Customs District n.e.c.,2944.0
Vermont,Alberta,15XX,Wilmington Customs District n.e.c.,8684.0
Vermont,Alberta,2006,Memphis,15144.0
Vermont,Alberta,20XX,New Orleans Customs District n.e.c.,17541308.0
Vermont,Alberta,27XX,Los Angeles Customs District n.e.c.,402429.0
Vermont,Alberta,28XX,San Francisco Customs District n.e.c.,16487.0
Vermont,Alberta,29XX,Columbia-Snake Customs District n.e.c.,2500.0
Vermont,Alberta,3001,Seattle,40577.0
Vermont,Alberta,3003,Aberdeen-Hoquiam,16152.0
Vermont,Alberta,3004,Blaine,14989746.0
Vermont,Alberta,3009,Sumas,79874.0
Vermont,Alberta,3010,Anacortes,3637.0
Vermont,Alberta,3017,Point Roberts,212000.0
Vermont,Alberta,3029,Seattle-Tacoma Intl Arpt,3105.0
Vermont,Alberta,30XX,Seattle Customs District n.e.c.,657136.0
Vermont,Alberta,3104,Alcan,34700.0
Vermont,Alberta,3301,Raymond,44545.0
Vermont,Alberta,3302,Eastport,1494754.0
Vermont,Alberta,3310,Sweetgrass,32342201.0
Vermont,Alberta,3316,Piegan,5203.0
Vermont,Alberta,3318,Roosville,2095.0
Vermont,Alberta,3321,Whitlash,16570.0
Vermont,Alberta,3322,Del Bonita,311221.0
Vermont,Alberta,33XX,Great Falls Customs District n.e.c.,690453.0
Vermont,Alberta,3401,Pembina,13298159.0
Vermont,Alberta,3403,Portal,36916071.0
Vermont,Alberta,3410,Ambrose,3077.0
Vermont,Alberta,3411,Fargo,49026.0
Vermont,Alberta,3423,Warroad,5635.0
Vermont,Alberta,3424,Baudette,12976.0
Vermont,Alberta,3426,Roseau,32716.0
Vermont,Alberta,34XX,Pembina Customs District n.e.c.,48638.0
Vermont,Alberta,3501,Minneapolis-St. Paul,3591487.0
Vermont,Alberta,35XX,Minneapolis Customs District n.e.c.,8641668.0
Vermont,Alberta,3604,International Falls-Ranier,17912411.0
Vermont,Alberta,3801,Detroit,1203271.0
Vermont,Alberta,3802,Port Huron,814432.0
Vermont,Alberta,3803,Sault Ste. Marie,53785.0
Vermont,Alberta,38XX,Detroit Customs District n.e.c.,17683.0
Vermont,Alberta,39XX,Chicago Customs District n.e.c.,4697.0
Vermont,Alberta,4101,Cleveland,4735059.0
Vermont,Alberta,4102,Cincinnati,144315.0
Vermont,Alberta,4115,Louisville,359698.0
Vermont,Alberta,41XX,Cleveland Customs District n.e.c.,453849.0
Vermont,Alberta,70XX,Low Value n.e.c.,1211342.0
Vermont,British Columbia,0101,Portland,9420.0
Vermont,British Columbia,0104,Jackman,374718.0
Vermont,British Columbia,0106,Houlton,200403.0
Vermont,British Columbia,0115,Calais,140653.0
Vermont,British Columbia,0203,Richford,9702678.0
Vermont,British Columbia,0206,Beecher Falls,7249.0
Vermont,British Columbia,0207,Burlington,75651.0
Vermont,British Columbia,0209,Derby Line,53600508.0
Vermont,British Columbia,0211,Norton,490579613.0
Vermont,British Columbia,0212,Highgate Springs/Alburg,67257408.0
Vermont,British Columbia,02XX,St. Albans Customs District n.e.c.,261341.0
Vermont,British Columbia,0417,Logan Airport,42947.0
Vermont,British Columbia,0701,Ogdensburg,1162434.0
Vermont,British Columbia,0704,Massena,1658978.0
Vermont,British Columbia,0708,Alexandria Bay,2360814.0
Vermont,British Columbia,0712,Champlain-Rouses Point,189738178.0
Vermont,British Columbia,0715,Trout River,21161.0
Vermont,British Columbia,07XX,Ogdensburg Customs District n.e.c.,346229.0
Vermont,British Columbia,0901,Buffalo-Niagara Falls,14019025.0
Vermont,British Columbia,09XX,Buffalo Customs District n.e.c.,11585.0
Vermont,British Columbia,1003,Newark,11468.0
Vermont,British Columbia,10XX,New York City Customs District n.e.c.,41187.0
Vermont,British Columbia,11XX,Philadelphia Customs District n.e.c.,172905.0
Vermont,British Columbia,14XX,Norfolk Customs District n.e.c.,132992.0
Vermont,British Columbia,2006,Memphis,2472881.0
Vermont,British Columbia,20XX,New Orleans Customs District n.e.c.,18819726.0
Vermont,British Columbia,23XX,Laredo Customs District n.e.c.,112770.0
Vermont,British Columbia,27XX,Los Angeles Customs District n.e.c.,61518.0
Vermont,British Columbia,28XX,San Francisco Customs District n.e.c.,20545.0
Vermont,British Columbia,3001,Seattle,6709827.0
Vermont,British Columbia,3003,Aberdeen-Hoquiam,19272.0
Vermont,British Columbia,3004,Blaine,169616329.0
Vermont,British Columbia,3005,Bellingham,356887.0
Vermont,British Columbia,3006,Everett,22411.0
Vermont,British Columbia,3007,Port Angeles,1054823.0
Vermont,British Columbia,3009,Sumas,17770982.0
Vermont,British Columbia,3010,Anacortes,3658.0
Vermont,British Columbia,3016,Laurier,760545.0
Vermont,British Columbia,3019,Oroville,808553.0
Vermont,British Columbia,3020,Frontier,15840.0
Vermont,British Columbia,3023,Lynden,4924400.0
Vermont,British Columbia,3025,Metaline Falls,66719.0
Vermont,British Columbia,3026,Olympia,36744.0
Vermont,British Columbia,3029,Seattle-Tacoma Intl Arpt,1148277.0
Vermont,British Columbia,30XX,Seattle Customs District n.e.c.,15551116.0
Vermont,British Columbia,3103,Skagway,51300.0
Vermont,British Columbia,3126,Anchorage,2670.0
Vermont,British Columbia,31XX,Anchorage Customs District n.e.c.,2949.0
Vermont,British Columbia,3302,Eastport,962447.0
Vermont,British Columbia,3304,Great Falls,119578.0
Vermont,British Columbia,3308,Porthill,39481.0
Vermont,British Columbia,3310,Sweetgrass,195067.0
Vermont,British Columbia,3318,Roosville,241555.0
Vermont,British Columbia,3322,Del Bonita,4710185.0
Vermont,British Columbia,3401,Pembina,5038843.0
Vermont,British Columbia,3403,Portal,71334748.0
Vermont,British Columbia,3404,Neche,5700.0
Vermont,British Columbia,3410,Ambrose,3206.0
Vermont,British Columbia,3423,Warroad,183056.0
Vermont,British Columbia,34XX,Pembina Customs District n.e.c.,7148.0
Vermont,British Columbia,3501,Minneapolis-St. Paul,7805.0
Vermont,British Columbia,3604,International Falls-Ranier,10281925.0
Vermont,British Columbia,36XX,Duluth Customs District n.e.c.,24357.0
Vermont,British Columbia,3801,Detroit,407202.0
Vermont,British Columbia,3802,Port Huron,4796060.0
Vermont,British Columbia,3803,Sault Ste. Marie,477440.0
Vermont,British Columbia,38XX,Detroit Customs District n.e.c.,6827.0
Vermont,British Columbia,4101,Cleveland,2319295.0
Vermont,British Columbia,4102,Cincinnati,97341.0
Vermont,British Columbia,41XX,Cleveland Customs District n.e.c.,304547.0
Vermont,British Columbia,52XX,Miami Customs District n.e.c.,35379.0
